तरक़्क़ी	t̪ɐɾɐqqiː
तरकारी	t̪ɐɾkäːɾiː
तरकीब	t̪əɾkɪbeːb
तरकीबें	t̪əɾkɪbeː̃
तरक्की	t̪ɐɾɐk̚kiː
तरक्की	t̪ɐɾɐqqiː
तरक्की	t̪əɾəkːi
तरच्छ	t̪ɐɾɐt̚tʃʰ
तरण	t̪ɐɾɐ̃ɳ
तरणताल	t̪ɐɾɐ̃ɳt̪äːl
तरतीब	t̪ɐɾt̪iːb
तरफ	t̪ɐɾɐf
तरफ	t̪ɐɾɐpʰ
तरफ	t̪əɾəf
तरफ़	t̪ɐɾɐf
तरफ़	t̪ɐɾɐpʰ
तरफ़	t̪əɾəf
तरफ़दार	t̪ɐɾɐfd̪äːɾ
तरफ़दार	t̪ɐɾɐpʰd̪äːɾ
तरफ़दारी	t̪ɐɾɐfd̪äːɾiː
तरफ़दारी	t̪ɐɾɐpʰd̪äːɾiː
तरबूज	t̪ɐɾbuːdʒ
तरबूज	t̪ɐɾbuːz
तरबूज	t̪əɾbuːdʒ
तरबूज़	t̪ɐɾbuːdʒ
तरबूज़	t̪ɐɾbuːz
तरबूज़ा	t̪ɐɾbuːdʒäː
तरबूज़ा	t̪ɐɾbuːzäː
तरल	t̪ɐɾɐl
तरल	t̪əɾəl
तरस	t̪ɐɾɐs
तरस	t̪əɾəs
तरसना	t̪ɐɾɐsnäː
तरसा	t̪ɐɾsäː
तरसी	t̪ɐɾsiː
तरसे	t̪ɐɾseː
तरसें	t̪ɐɾsẽː
तरसेंगी	t̪ɐɾsẽːŋgiː
तरसेंगे	t̪ɐɾsẽːŋgeː
तरसों	t̪ɐɾsõː
तरसोगी	t̪ɐɾsoːgiː
तरसोगे	t̪ɐɾsoːgeː
तरस्विनी	t̪ɐɾɐsʋɪniː
तरह	t̪ɐɾɛʱ
तरह	t̪ɐɾɦɐ
तरह	t̪əɾəɦ
तराई	t̪ɐɾäːiː
तराज़ू	t̪ɐɾäːdʒuː
तराज़ू	t̪ɐɾäːzuː
तराना	t̪ɐɾäːnäː
तराशना	t̪ɐɾäːʃnäː
तराशने	t̪əɾɑːʃne
तराशा	t̪ɐɾäːʃäː
तराशुंगा	t̪əɾɑːʃʊŋgə
तरी	t̪əɾiː
तरीक़ा	t̪ɐɾiːkäː
तरीक़ा	t̪ɐɾiːqäː
तरीक़ा	t̪əɾiːkə
तरीक़े	t̪ɐɾiːkeː
तरीक़े	t̪ɐɾiːqeː
तरीक़ो	t̪ɐɾiːkoː
तरीक़ो	t̪ɐɾiːqoː
तरीक़ों	t̪ɐɾiːkõː
तरीक़ों	t̪ɐɾiːqõː
तरीक़ों	t̪əɾiːqõ
तरीका	t̪ɐɾiːkäː
तरीका	t̪ɐɾiːqäː
तरीका	t̪əɾiːkɑː
तरीके	t̪ɐɾiːkeː
तरीके	t̪ɐɾiːqeː
तरीके	t̪əɾiːkeː
तरीको	t̪ɐɾiːkoː
तरीको	t̪ɐɾiːqoː
तरीकों	t̪ɐɾiːkõː
तरीकों	t̪ɐɾiːqõː
तरीकों	t̪əɾiːkõː
तरीक़ा	t̪əɾiːkɑː
तरीक़े	t̪əɾiːkeː
तरुण	t̪ɐɾʊ̃ɳ
तरेरना	t̪ɐɾeːɾnäː
तरोताज़ा	t̪ɐɾoːt̪äːdʒäː
तरोताज़ा	t̪ɐɾoːt̪äːzäː
तरोताज़ा	t̪əɾoːt̪ɑːz̪ə
तरोताजा	t̪əɾoːt̪ɑːdʒɑː
तर्क	t̪ɐɾk
तर्क	t̪əɾk
तर्कशास्त्र	t̪ɐɾkʃäːst̪ɾᵊ
तर्कसंगत	t̪əɾkəsaŋgət̪
तर्कहीन	t̪əɾkʰiːn̪
तर्कों	t̪əɾkõː
तर्जनी	t̪ɐɾdʒɐniː
तर्ज़	t̪ɐɾdʒ
तर्ज़	t̪ɐɾz
तर्जुमा	t̪ɐɾdʒʊmäː
तर्जुमान	t̪ɐɾdʒʊmä̃ːn
तरफ़	təɾəf
तल	t̪ɐl
तल	t̪əl̪
तलक	t̪ɐlɐk
तलकर	t̪ɐlkɐɾ
तलके	t̪ɐlkeː
तलता	t̪ɐlt̪äː
तलती	t̪ɐlt̪iː
तलतीं	t̪ɐlt̪ĩː
तलते	t̪ɐlt̪eː
तलना	t̪ɐlnäː
तलना	t̪əl̪n̪ə
तलनी	t̪ɐlniː
तलनीं	t̪ɐlnĩː
तलने	t̪ɐlneː
तलनेवाला	t̪ɐlneːʋäːläː
तलनेवाली	t̪ɐlneːʋäːliː
तलनेवालीं	t̪ɐlneːʋäːlĩː
तलनेवाले	t̪ɐlneːʋäːleː
तलफ़्फ़ुज़	t̪ɐlɐffʊz
तलफ़्फ़ुज़	t̪ɐlɐpʰpʰʊdʒ
तलब	t̪ɐlɐb
तलवा	t̪ɐlʋäː
तलवार	t̪ɐlʋäːɾ
तलवार	t̪əlʋaːr
तलवारबाज	t̪əlʋaːɾbɑːdʒ
तलवों	ʈəlʋõː
तलहटी	t̪ɐlɛʱʈiː
तलहटी	t̪əɭʰət̪i
तला	t̪ɐläː
तला	t̪əl̪ə
तलाक	t̪əl̪ɑːk
तलाक़	t̪ɐläːk
तलाक़	t̪ɐläːq
तलाक़	t̪əˈlɑːq
तलाव	t̪ɐläːʋ
तलाश	t̪ɐläːʃ
तलाश	t̪əˈlɑːʃ
तलाशता	ʈəlɑːʃt̪ə
तलाशते	ʈəlɑːʃt̪eː
तलाशना	ʈəɭɑːʃnɑː
तलाशी	t̪ɐläːʃiː
तलाशी	t̪əlɑːʃiː
तलासें	t̪əl̪ɑːs̪eː
तलाक़	t̪əl̪əq
तलिये	t̪ɐlijeː
तलियेगा	t̪ɐlijeːgäː
तलियो	t̪ɐlijoː
तली	t̪ɐliː
तली	t̪əli
तलीं	t̪ɐlĩː
तलूँ	t̪ɐlũː
तलूँगा	t̪ɐlũːŋgäː
तलूँगी	t̪ɐlũːŋgiː
तले	t̪ale
तले	t̪ɐleː
तलें	t̪ɐlẽː
तलेंगी	t̪ɐlẽːŋgiː
तलेंगे	t̪ɐlẽːŋgeː
तलेगा	t̪ɐleːgäː
तलेगी	t̪ɐleːgiː
तलो	t̪ɐloː
तलोगी	t̪ɐloːgiː
तलोगे	t̪ɐloːgeː
तल्ख़	t̪ɐlkʰ
तल्ख़	t̪ɐlx
तल्ख़ी	t̪ɐlkʰiː
तल्ख़ी	t̪ɐlxiː
तल्ला	t̪əɭːə
तल्लीन	t̪ɐllĩːn
तल्ले	ʈəleː
तव	t̪ɐʋ
तव	t̪əʋ
तवक़्क़ो	t̪ɐʋɐk̚koː
तवक़्क़ो	t̪ɐʋɐqqoː
तवज्जो	təʋdʒo
तवज्जो	t̪ɐʋɐd̚dʒoː
तवायफ़	t̪ɐʋäːjɐf
तवायफ़	t̪ɐʋäːjɐpʰ
तवारीख़	t̪ɐʋäːɾiːkʰ
तवारीख़	t̪ɐʋäːɾiːx
तशद्दुद	t̪ɐʃɐd̪̚d̪ʊd̪
तशरीफ़	t̪ɐʃɾiːf
तशरीफ़	t̪ɐʃɾiːpʰ
तशरीफ़	t̪əʃriːf
तश्कील	t̪ɐʃkiːl
तश्तरी	t̪ɐʃt̪ɐɾiː
तश्मे	t̪əʃme
तस	t̪ə́s̪
तसमा	t̪ɐsmäː
तसला	t̪ɐsläː
तसल्ली	t̪ɐsɐlliː
तसल्ली	t̪əsəlliː
तसवीर	t̪əsvīːr
तसव्वुर	t̪ɐsɐʋʋʊɾ
तस्कर	t̪ɐskɐɾ
तस्कर	t̪əskəɾ
तस्करी	t̪ɐskɐɾiː
तस्करी	t̪əsk̪əɾi
तस्दीक़	t̪ɐsd̪iːk
तस्दीक़	t̪ɐsd̪iːq
तस्लीम	t̪ɐslĩːm
तस्वीर	t̪ɐsʋiːɾ
तस्वीर	t̪əswiːɾ
तस्वीरें	t̪ɐsʋiːɾẽː
तस्वीरें	ʈəsʋiːɾẽː
तस्वीरो	t̪ɐsʋiːɾoː
तस्वीरों	t̪ɐsʋiːɾõː
तस्वीरों	ʈəsʋiːɾõː
तह	t̪əɦ
तह	t̪ɛʱ
तहकीकात	t̪əɦkiːkɑːt̪
तहख़ाने	t̪əɦkʰɑːne
तहखाना	ʈəɦkɑːnɑː
तहखाने	ʈəɦkɑːneː
तहखानों	ʈəɦkɑːnoː
तहज़ीब	t̪ɛʱdʒiːb
तहज़ीब	t̪ɛʱziːb
तहत	t̪ɐʱt̪
तहत	t̪əɦət̪
तहत	t̪ɛɦɛt̪
तहरी	t̪ɛʱɾiː
तहलका	t̪ɛɦɛlkäː
तहस	t̪əɦəs
तहसील	t̪ɛʱsiːl
तहां	t̪əɦɑ̃ː
तहेदिल	t̪əɦeːd̪ɪl
ता	t̪aː
ता	t̪äː
ताँक-झाँक	tɑ̃k-ɟʱɑ̃k
ताँत	t̪ä̃ːt̪
ताँबा	t̪ä̃ːmbäː
तांकझांक	tɑ̃ːŋdʒʰɑ̃ːŋ
तांग	t̪aːŋ
तांजा	t̪ɑːndʒɑː
तांबूलिक	t̪ä̃ːmbuːlɪk
तांबूलिकों	t̪ä̃ːmbuːlɪkõː
ताअत	t̪äːɐt̪
ताइवान	t̪äːɪʋä̃ːn
ताई	t̪äːiː
ताई-चान	t̪aːi̯tʃʰɑːn
ताउम्र	tɔːmɾ
ताउम्र	t̪äːʊ̃mɾᵊ
ताऊ	t̪äːuː
ताऊस	t̪äːuːs
ताए-bong	tɑeːbɔŋ
ताक	t̪aːk
ताक	t̪äːk
ताकत	tɑːkət
ताकतवर	t̪aːkət̪ʋəɾ
ताकत़	tɑːkət̪
ताकना	t̪äːknäː
ताक़त	tɑːkət
ताक़त	t̪äːkɐt̪
ताक़त	t̪äːqɐt̪
ताक़तवर	tɑːkət̪ʋəɾ
ताक़तवर	t̪äːkɐt̪wɐɾ
ताक़तवर	t̪äːqɐt̪wɐɾ
ताक़तवरों	t̪äːkɐt̪wɐɾõː
ताक़तवरों	t̪äːqɐt̪wɐɾõː
ताकि	t̪aːki
ताकि	t̪äːkiː
ताकी	t̪aːkiː
ताकीद	t̪aːkiːd̪
ताज	tɑːdʒ
ताज	t̪äːdʒ
ताजपोशी	t̪äːdʒpoːʃiː
ताज़	tɑːz
ताज़ा	tɑːzə
ताज़ा	t̪äːdʒäː
ताज़ा	t̪äːzäː
ताज़ी	t̪äːdʒiː
ताज़ी	t̪äːziː
ताज़े	t̪äːdʒeː
ताज़े	t̪äːzeː
ताजा	tɑːdʒɑː
ताजा-तेज	t̪ɑːdʒɑːt̪eːdʒ
ताजिकिस्तान	t̪äːdʒɪkɪst̪ä̃ːn
ताजी	t̪ɑːdʒiː
ताजे	t̪ɑːdʒe
ताज्जुब	t̪äːd̚dʒʊb
ताड़	t̪äːɽ
ताड़ना	tɑːɽnɑː
ताड़ना	t̪äːɽnäː
ताड़ी	t̪äːɽiː
तातसु	t̪ɑːt̪ʌs̪ʊ
तातसुमी	t̪aːt̪əsuːmiː
तातसुहेइ	ʈaːsʊheːi
तातसूहेइ	ʈaːt̪s̪uʔeːi
ताता	t̪äːt̪äː
तातार	t̪äːt̪äːɾ
तात्कालिक	ʈaːt̪kɑːlik
तात्कालिकता	ʈaːkɑːlikt̪ɑː
तात्क्षणिक	t̪äːt̪kʃɐɳɪk
तात्पर्य	ʈaːt̪pəɽi
तादाद	tɑːd̪ɑːd̪
तादाद	t̪äːd̪äːd̪
तान	t̪aːn
तान	t̪ä̃ːn
तानना	t̪ä̃ːnnäː
तानपूरा	t̪ä̃ːnpuːɾäː
ताना	t̪aːn̪aː
ताना	t̪äːnäː
तानाशाह	t̪aːnɑːʃɑːh
तानाशाह	t̪äːnäːʃäːʱ
तानाशाही	t̪aːnɑːʃɑːɦiː
तानाशाही	t̪äːnäːʃäːɦiː
तानाशाहों	ʈɑːnɑːʃɑːɦõː
तान्या	t̪aːɳjaː
ताप	tɑːp
ताप	t̪äːp
तापक्रम	t̪äːpkɾɐ̃m
तापना	t̪äːpnäː
तापमान	t̪ɑːp̪mɑːn̪
तापो	tɑːpo
ताबीज	t̪ɑːbɪdʒ
ताबीर	t̪äːbiːɾ
ताबूत	t̪ɑːbuːt̪
तामझाम	t̪ɑːmdʒɑːm
तामलपाइस	t̪ɑːməlpɑːɪs
तामील	t̪äːmiːl
ताम्बूलिक	t̪ä̃ːmbuːlɪk
ताम्बूलिकों	t̪ä̃ːmbuːlɪkõː
ताम्र	t̪ä̃ːmɾᵊ
ताम्रयुग	t̪ä̃ːmɾɐjʊg
ताया	t̪äːjäː
तार	tɑːɾ
तारकोल	tɑːɾkɔːl
तारख़ाना	t̪äːɾkʰäːnäː
तारख़ाना	t̪äːɾxäːnäː
तारपीन	t̪äːɾpĩːn
ताररहित	t̪aːɾəɾɦɪt̪
तारा	t̪aːɾaː
तारा	t̪äːɾäː
ताराघर	t̪äːɾäːgʱɐɾ
तारामंडल	tɑːrɑːmɑɳɖəl
तारासमुह	t̪aːɾɑːsʊmʊɦ
तारीख	t̪aːɾiːkʰ
तारीख़	t̪äːɾiːkʰ
तारीख़	t̪äːɾiːx
तारीफ	t̪aːɾiːf
तारीफ	t̪äːɾiːf
तारीफ	t̪äːɾiːpʰ
तारीफ़	t̪äːɾiːf
तारीफ़	t̪äːɾiːpʰ
तारीफ़	t̪ɑːɾiːf
तारीफ़ें	t̪äːɾiːfẽː
तारीफ़ें	t̪äːɾiːpʰẽː
तारीफ़ो	t̪äːɾiːfoː
तारीफ़ो	t̪äːɾiːpʰoː
तारीफ़ों	t̪äːɾiːfõː
तारीफ़ों	t̪äːɾiːpʰõː
तारीफ़	t̪aːɾiːf
तारे	t̪aːreː
तारें	tɑːrẽ
तारों	tɑːroː
तार्कालंकर	tɑːɾkɑːlənkəɾ
तार्किक	t̪aːɾkɪk
ताल	t̪äːl
ताल	t̪ɑːl̪
तालमेल	t̪äːlmeːl
तालमेल	t̪ɑːl̪əmeːl̪
तालव्य	t̪äːlɐʋjɐ
ताला	tɑːlə
ताला	t̪äːläː
तालाब	t̪äːläːb
तालाब	t̪ɑːlɑːb
तालाबंदी	t̪äːläːbɐ̃n̪d̪iː
तालाबंदी	t̪ɑːlɑːbən̪d̪iː
तालिका	t̪äːlɪkäː
तालिका	t̪ɑːlɪkɑː
तालिब	t̪äːlɪb
तालिबान-नियंत्रित	taːlɪbaːnn̪ijənt̪rɪt̪
तालियाँ	t̪äːlijä̃ː
तालियाँ	t̪ɑːliːjɑː
तालियां	t̪ɑːliːjɑː
तालियो	t̪äːlijoː
तालियों	t̪äːlijõː
तालियों	t̪ɑːliːjõː
ताली	t̪äːliː
ताली	t̪ɑːliː
तालीम	t̪äːlĩːm
तालु	t̪äːluː
ताले	t̪äːleː
ताले	ʈɑːleː
तालो	t̪äːloː
तालों	t̪äːlõː
तालों	t̪ɑːlõː
ताल्लुक	t̪äːllʊk
ताल्लुक	t̪äːllʊq
ताल्लुक	t̪ɑːllʊk
ताल्लुक़	t̪äːllʊk
ताल्लुक़	t̪äːllʊq
तावीज़	t̪äːʋiːdʒ
तावीज़	t̪äːʋiːz
ताश	t̪aːʃ
ताश	t̪äːʃ
ताशकंद	t̪äːʃkɐ̃n̪d̪
तासीर	t̪äːsiːɾ
तासुहेइ	t̪ɑːsuɦeːi
ताहा	tɑːhɑː
ताहेर	taːɦeːr
ताज़ा	ʈɑːzɑː
तिंदिश	t̪ɪ̃n̪d̪ɪʃ
तिकड़म	t̪ɪkəɽəm
तिकड़म	t̪ɪkɽɐ̃m
तिकड़ी	t̪iːkəɽiː
तिक्कियाँ	t̪ɪk̚kijä̃ː
तिक्कियो	t̪ɪk̚kijoː
तिक्कियों	t̪ɪk̚kijõː
तिक्की	t̪ɪk̚kiː
तिक्तातु	t̪ɪkt̪äːt̪uː
तिगना	t̪ɪgnäː
तिगुना	t̪ɪgʊn̪a
तिजवाँसा	t̪ɪdʒʋä̃ːsäː
तिजोरी	t̪ɪdʒoːɾi
तितर	t̪ɪt̪əɾ
तितली	t̪ɪt̪l̪iː
तितली	ʈɪt̪liː
तिथि	t̪iːt̪ʰi
तिनका	t̪ɪŋkɑː
तिनका	t̪ɪ̃nkäː
तिनसुकिया	t̪ɪ̃nsʊkijäː
तिपहिया	t̪ɪpɐiːjäː
तिपहिया	t̪ɪpɐɦijäː
तिपहिया	t̪ɪpəɦɪjɑː
तिफ़लाना	t̪ɪfläːnäː
तिफ़लाना	t̪ɪpʰläːnäː
तिबारा	t̪ɪbäːɾäː
तिब्ब	t̪ɪbː
तिब्बत	t̪ɪb̚bɐt̪
तिब्बती	t̪ɪb̚bɐt̪iː
तिमाहियों	t̪ɪmɑːɦɪjõː
तिमाही	t̪ɪmaːhiː
तिमाही	t̪ɪmäːɦiː
तिय	t̪ijᵊ
तिरंगा	t̪ɪɾɐ̃ŋgäː
तिरछा	t̪ɪɾtʃʰäː
तिरछी	t̪ɪɾtʃʰiː
तिरना	t̪ɪɾnäː
तिरपन	t̪ɪɾpɐ̃n
तिरपाल	t̪ɪɾpäːl
तिरसठ	t̪ɪɾsɐʈʰ
तिरस्कार	t̪ɪɾɐskäːɾ
तिरानवे	t̪ɪɾä̃ːnweː
तिरासी	t̪ɪɾäːsiː
तिरासी	t̪ɪɾɑːsiː
तिरुचिरापल्ली	t̪ɪɾʊtʃɪɾäːpɐlliː
तिरुपति	ʈɪɾʊpət̪i
तिरुवनंतपुरम	t̪ɪɾʊʋɐnɐ̃n̪t̪ɐpʊɾɐ̃m
तिल	ʈɪl
तिलंगा	t̪ɪlɐ̃ŋgäː
तिलक	t̪ɪlɐk
तिलचट्टा	t̪ɪl̪tʃəʈːaː
तिलहन	t̪ɪlɦɐ̃n
तिल्ली	ʈɪlːiː
तिवारी	t̪ɪʋäːɾiː
तिश्ना	t̪ɪʃnäː
तिहत्तर	t̪ɪɦɐt̪̚t̪ɐɾ
तिहाई	t̪iːɦaːi̯
तिहाई	t̪ɪɦäːiː
तिहाल	t̪ɪɦäːl
तीईस	ʈiːs
तीक्ष्णता	t̪iːkʃɳɐt̪äː
तीखा	t̪iːkʰäː
तीखा	t̪iːkʰɑː
तीखापन	t̪iːkʰäːpɐ̃n
तीखी	ʈiːkʰiː
तीखेपन	ʈiːkʰeːpən
तीतर	t̪iːt̪ɐɾ
तीन	t̪iːn̪
तीन	t̪ĩːn
तीन-सितारा	tiːn̪sɪt̪aːɾɑː
तीनों	t̪iːnõː
तीर	t̪iːɾ
तीरंदाज़	t̪iːɾɐ̃n̪d̪äːdʒ
तीरंदाज़	t̪iːɾɐ̃n̪d̪äːz
तीरंदाज़ी	t̪iːɾɐ̃n̪d̪äːdʒiː
तीरंदाज़ी	t̪iːɾɐ̃n̪d̪äːziː
तीर्थ	t̪iːɾt̪ʰ
तीर्थंकरो	t̪iːɾt̪ʰɐ̃ŋkɐɾoː
तीर्थंकरों	t̪iːɾt̪ʰɐ̃ŋkɐɾõː
तीर्थयात्रा	t̪iːɾt̪ʰjäːt̪ɾäː
तीर्थयात्रा	t̪iːɾt̪ʰjɑːt̪ɾɑː
तीव्र	t̪iːʋɾə
तीव्रता	tiːvrəta
तीव्रता	t̪iːʋɾɐt̪äː
तीस	t̪iːs
तीसरा	t̪iːsɾäː
तीसरा	ʈiːs̪ɾɑː
तीसरी	t̪iːs̪riː
तीसरे	t̪iːs̪re
तु	t̪u
तुंग	t̪ʊ̃ŋg
तुकांत	t̪ʊkä̃ːn̪t̪
तुक्का	t̪ʊkːə
तुक्का	t̪ʊk̚käː
तुग़लक़	t̪ʊglɐk
तुग़लक़	t̪ʊɣlɐq
तुच्छ	t̪ʊtʃːʰ
तुच्छ	t̪ʊt̚tʃʰ
तुच्छता	t̪ʊt̚tʃʰɐt̪äː
तुझ	tʊdʒ
तुझमे	t̪uʐme
तुझे	tʊkʰe
तुड़वा	tɵɽʋa
तुत	t̪ʊt̪
तुफ़ंग	t̪ʊfɐ̃ŋg
तुफ़ंग	t̪ʊpʰɐ̃ŋg
तुम	t̪ʊm
तुम	t̪ʊ̃m
तुम-	t̪um
तुम-मैं	t̪ummɛ̃ː
तुमको	t̪ʊmko
तुमको	t̪ʊ̃mkoː
तुमने	t̪ʊmne
तुमने	t̪ʊ̃mneː
तुमपे	t̪ʊmpʰe
तुममें	t̪ʊmmiːn̪
तुमलोग	t̪ʊməlɔːg
तुमलोगों	t̪ʊməlʊgoː̃
तुमसे	t̪ʊms̪e
तुमहरा	t̪ʊməhəɾə
तुमहारी	t̪ʊməɦaːɾi
तुमारा	t̪ʊməɾɑː
तुमारी	t̪ʊmɑːɾiː
तुमारे	t̪ʊmɑːreː
तुमाहरे	t̪ʊmɑːɦɾe
तुमे	t̪ʊmé
तुमें	t̪ʊmeːŋ
तुम्	t̪ʊm̪
तुम्हरा	t̪umɾə
तुम्हरी	t̪ʊmʰri
तुम्हारा	t̪umɦɑːrɑː
तुम्हारा	t̪ʊ̃mɦäːɾäː
तुम्हारी	t̪ʊmɦɑːɾi
तुम्हारी	t̪ʊ̃mɦäːɾiː
तुम्हारे	t̪ʊmʰɑːre
तुम्हारे	t̪ʊ̃mɦäːɾeː
तुम्हीं	t̪umʱĩː
तुम्हे	t̪ʊmʰe
तुम्हें	tʊmɛ̃
तुम्हें	t̪ʊ̃mɦẽː
तुरंत	t̪ʊɾɐ̃n̪t̪
तुरंत	t̪ʊɾə̃ːɳʈ
तुरन्त	t̪uɾənt̪
तुरन्त	t̪ʊɾɐ̃n̪t̪
तुरुप	t̪uɾʊp̪
तुर्कमेनिस्तान	t̪ʊɾkmeːnɪst̪ä̃ːn
तुर्किस्तान	t̪ʊɾkɪst̪ä̃ːn
तुर्की	t̪ʊɾkiː
तुर्रा	t̪ʊrräː
तुलना	t̪ʊln̪ə
तुलनात्मक	t̪ʊlɐnäːt̪mɐk
तुलसी	t̪ʊlsi
तुलसीदास	t̪ʊlsiːd̪äːs
तुला	t̪ul̪ə
तुला	t̪ʊläː
तुष्टीकरण	t̪ʊʂʈiːkɐɾɐ̃ɳ
तु्म्हीं	t̪umʱiːm
तू	t̪uː
तून	t̪uːn
तूने	t̪uːne
तूफ़ान	t̪uːfä̃ːn
तूफ़ान	t̪uːpʰä̃ːn
तूफ़ान	t̪uːpʰɑːn
तूफ़ानी	ʈuːfaːniː
तूफान	t̪uːpʰɑːn
तूम्हारा	t̪umɦaːɾə
तूल	t̪uːl
तूसदान	t̪uːsd̪ä̃ːn
तूफ़ान	t̪uːpʰɑːn
तृण	t̪ɾɪ̃ɳ
तृष्णा	t̪ɾɪʃɳäː
ते	t̪eː
तेंदुआ	t̪eːn̪d̪ʊaː
तेंदुआ	t̪eːɳɖuːə
तेंदुए	t̪eːɳɖue
तेंदुलकर	t̪ẽːn̪d̪ʊlkɐɾ
तेईस	t̪eːɪs
तेज	t̪eːdʒ
तेजपत्ता	t̪eːdʒpɐt̪̚t̪äː
तेजस्वी	t̪eːgəsʋiː
तेज़	t̪eːz
तेज़ाब	teːzaːb
तेज़ाब	t̪eːdʒäːb
तेज़ाब	t̪eːzäːb
तेज़ी	t̪eːziː
तेजी	t̪eːgiː
तेरह	t̪eːɾäː
तेरह	t̪eːɾəɦ
तेरह	t̪eːɾɛʱ
तेरहवां	t̪eːɾəɦʋɑ̃ː
तेरहवीं	t̪eːɾəɦʋĩː
तेरा	t̪eːɾäː
तेरा	ʈeːɾɑː
तेरानवें	ʈeːɾɑːnʋẽ
तेरी	ʈeːɾiː
तेरु	t̪eːɾʊ
तेरे	ʈeːɾeː
तेल	t̪eːl
तेलंगाना	t̪eːlɐ̃ŋgäːnäː
तेलुगू	ʈeːluguː
तेवर	t̪eːʋɐɾ
तेहरान	t̪eːɾɑːn
तेहरान	t̪eːʱɾä̃ːn
तेहो	teːhoː
तेज़	t̪eːz
तेज़ी	teːziː
तैंतालीस	t̪ɛ̃ːt̪äːliːs
तैंतीस	t̪eːɳʈiːs
तैतालीस	ʈɛːt̪ɑːliːs
तैतीस	ʈɛːt̪iːs̪
तैनात	t̪ɛːnäːt̪
तैनात	t̪ɛːn̪ɑːt̪
तैनाती	t̪əi̯n̪aːtiː
तैनाती	t̪ɛːnäːt̪iː
तैयार	t̪ɐ̯ijäːɾ
तैयार	ʈɑɪjɑːr
तैयारियाँ	t̪ɛːjɑːɾɪ̃jɑː
तैयारियां	ʈɑɪjɑːrijɑː
तैयारी	t̪ɑːjɑːɾiː
तैर	t̪ɛːɾ
तैरता	t̪ɛːɾt̪ɑː
तैरते	t̪ɛːɾt̪e
तैरना	t̪ɛːɾnäː
तैरना	t̪ɛːɾn̪ə
तैरने	tɛːrnɛ
तैराक	t̪ɛːɾäːk
तैराक	ʈɛːɾɑːk
तैराकियाँ	t̪ɛːɾäːkijä̃ː
तैराकियों	t̪ɛːɾäːkijõː
तैराकी	t̪ɛːɾäːkiː
तैराकी	ʈɛːɾɑːkiː
तैराको	t̪ɛːɾäːkoː
तैराकों	t̪ɛːɾäːkõː
तैराकों	t̪ɛːɾɑːkõː
तैराना	t̪ɛːɾäːnäː
तैसा	t̪ais̪ə
तैसी	t̪ɛːs̪iː
तो	t̪o
तोंद	t̪oːɳɖ
तोंद	t̪õːn̪d̪
तोंदी	t̪õːn̪d̪iː
तोंपी	t̪õːpeː
तोङने	t̪oŋne
तोचिजावा	t̪oːtʃɪdʒɑːʋɑː
तोड	t̪oɖ
तोड़	t̪oːɽ
तोड़कर	t̪oːɽkɐɾ
तोड़कर	t̪oːɽkəɾ
तोड़ता	t̪oːɽt̪äː
तोड़ती	t̪oːɽʈi
तोड़ना	t̪oːɽnäː
तोड़ना	t̪oːɽn̪a
तोड़ने	t̪oːɽne
तोड़नेवाला	t̪oːɽneːʋäːläː
तोड़नेवाली	t̪oːɽneːʋäːliː
तोड़नेवालीं	t̪oːɽneːʋäːlĩː
तोड़नेवाले	t̪oːɽneːʋäːleː
तोड़फोड़	t̪oːɽpʰoːɽ
तोड़ा	t̪oːɽɑː
तोड़िये	t̪oːɽijeː
तोड़ियेगा	t̪oːɽijeːgäː
तोड़ियो	t̪oːɽijoː
तोड़ी	t̪oːɽiː
तोड़ूँगा	t̪oːɽũːŋgäː
तोड़ूँगी	t̪oːɽũːŋgiː
तोड़े	t̪oːɽe
तोड़ेंगी	t̪oːɽẽːŋgiː
तोड़ेंगे	t̪oːɽẽːŋgeː
तोड़ेगा	t̪oːɽeːgäː
तोड़ो	t̪oːɽoː
तोडूँगा	t̪oːɖuŋgɑː
तोता	t̪oːt̪äː
तोताचश्म	t̪oːt̪äːtʃɐʃmᵊ
तोप	t̪oːp
तोपखाने	t̪oːpʰkʰɑːne
तोपे	t̪oːpe
तोपों	t̪oːpõː
तोबा	t̪oːbäː
तोमंस	t̪oːməns
तोमर	t̪oːmɐɾ
तोमोदा	t̪oːmoːɖə
तोशियो	t̪oːʃiːo̯
तोष	t̪oːʃ
तोहफ़ा	t̪oːɦəpʰə
तोहफ़ा	t̪oːʱfäː
तोहफ़ा	t̪oːʱpʰäː
तोहफ़े	t̪oːɦɸeː
तोहफ़े	t̪oːʱfeː
तोहफ़े	t̪oːʱpʰeː
तोहफ़ो	t̪oːʱfoː
तोहफ़ो	t̪oːʱpʰoː
तोहफ़ों	t̪oːʱfõː
तोहफ़ों	t̪oːʱpʰõː
तोहफा	t̪oːɦpʰə
तोड़	t̪oɽ
तोड़-फ़ोड़	t̪oɽɸoɽ
तोड़ना	t̪oɽn̪a
तोड़नी	t̪oɽni
तोड़ने	t̪oɽne
तौबा	t̪ɐʊbä
तौबा	t̪ɔːbäː
तौर	tɔːr
तौर-तरीके	tɔːrʈəɾɪkeː
तौरात	t̪ɔːɾäːt̪
तौलना	t̪ɔːlnäː
तौला	tɔːlə
तौलिए	t̪ɔːliːe̯
तौलिया	t̪ɔːlijäː
